param_name,biome,criteria,rank,variable,measure,xmin,xmax,range
theta_psii,global,EFLX_LH_TOT_MEAN_global,36,EFLX_LH_TOT,mean,38.291322362016885,38.90185532304332,0.6105329610264363
grperc,global,EFLX_LH_TOT_MEAN_global,37,EFLX_LH_TOT,mean,38.61091892442017,38.05591921641061,0.5549997080095608
vcmaxha,global,EFLX_LH_TOT_MEAN_global,38,EFLX_LH_TOT,mean,37.98231249735097,38.519713467777215,0.5374009704262477
taulnir,global,EFLX_LH_TOT_MEAN_global,39,EFLX_LH_TOT,mean,38.70301462467967,38.167079195990155,0.5359354286895126
jmaxha,global,EFLX_LH_TOT_MEAN_global,40,EFLX_LH_TOT,mean,38.545573002433635,38.02975672055959,0.515816281874045
clay_pf,global,EFLX_LH_TOT_MEAN_global,41,EFLX_LH_TOT,mean,38.19213289884972,38.672648903557146,0.4805160047074253
froot_leaf,global,EFLX_LH_TOT_MEAN_global,42,EFLX_LH_TOT,mean,38.70391331179516,38.22519011683006,0.47872319496509874
rootprof_beta,global,EFLX_LH_TOT_MEAN_global,43,EFLX_LH_TOT,mean,38.20979119794586,38.675102853614426,0.4653116556685646
fsr_pft,global,EFLX_LH_TOT_MEAN_global,44,EFLX_LH_TOT,mean,38.724575747273356,38.27925732443761,0.4453184228357472
fd_pft,global,EFLX_LH_TOT_MEAN_global,45,EFLX_LH_TOT,mean,38.724881306073804,38.28062497244911,0.4442563336246934
frootcn,global,EFLX_LH_TOT_MEAN_global,46,EFLX_LH_TOT,mean,38.220499954724495,38.65636455340532,0.4358645986808227
rholnir,global,EFLX_LH_TOT_MEAN_global,47,EFLX_LH_TOT,mean,38.57011697722247,38.135296109696824,0.4348208675256444
k_nitr_max_perday,global,EFLX_LH_TOT_MEAN_global,48,EFLX_LH_TOT,mean,38.66831399124497,38.29163897903719,0.37667501220778377
tpuhd,global,EFLX_LH_TOT_MEAN_global,49,EFLX_LH_TOT,mean,38.732869385706266,38.36396545230689,0.36890393339937333
theta_ip,global,EFLX_LH_TOT_MEAN_global,50,EFLX_LH_TOT,mean,38.481535565379936,38.830735275395796,0.3491997100158599
z0mr,global,EFLX_LH_TOT_MEAN_global,51,EFLX_LH_TOT,mean,38.28580768962397,38.62453841300668,0.33873072338271015
cpha,global,EFLX_LH_TOT_MEAN_global,52,EFLX_LH_TOT,mean,38.56121493451471,38.22528108770962,0.33593384680509075
freelivfix_slope_wet,global,EFLX_LH_TOT_MEAN_global,53,EFLX_LH_TOT,mean,38.35130664824686,38.68285555415248,0.3315489059056205
xl,global,EFLX_LH_TOT_MEAN_global,54,EFLX_LH_TOT,mean,38.66310605329055,38.33642349074589,0.32668256254466144
csoilc,global,EFLX_LH_TOT_MEAN_global,55,EFLX_LH_TOT,mean,38.38905913104322,38.71477732137421,0.3257181903309885
rholvis,global,EFLX_LH_TOT_MEAN_global,56,EFLX_LH_TOT,mean,38.316189650169164,38.61289491481568,0.29670526464651914
tpuse_sf,global,EFLX_LH_TOT_MEAN_global,57,EFLX_LH_TOT,mean,38.36556296005263,38.09138610441465,0.27417685563797534
lmrhd,global,EFLX_LH_TOT_MEAN_global,58,EFLX_LH_TOT,mean,38.03464534307476,38.30163222243375,0.26698687935899557
zbedrock_sf,global,EFLX_LH_TOT_MEAN_global,59,EFLX_LH_TOT,mean,38.35041722208469,38.592744549930686,0.24232732784599875
slopebeta,global,EFLX_LH_TOT_MEAN_global,60,EFLX_LH_TOT,mean,38.40872748898131,38.64186564108908,0.23313815210777022
jmaxse_sf,global,EFLX_LH_TOT_MEAN_global,61,EFLX_LH_TOT,mean,38.449478979030395,38.22212541187584,0.2273535671545588
displar,global,EFLX_LH_TOT_MEAN_global,62,EFLX_LH_TOT,mean,38.362860531875604,38.5860697204754,0.223209188599796
r_mort,global,EFLX_LH_TOT_MEAN_global,63,EFLX_LH_TOT,mean,38.34925519352282,38.56952526884065,0.22027007531782772
jmaxhd,global,EFLX_LH_TOT_MEAN_global,64,EFLX_LH_TOT,mean,38.23487163997165,38.450231947107156,0.21536030713550502
maxpsi_hr,global,EFLX_LH_TOT_MEAN_global,65,EFLX_LH_TOT,mean,38.69117488664487,38.481535565379936,0.20963932126493745
minpsi_hr,global,EFLX_LH_TOT_MEAN_global,66,EFLX_LH_TOT,mean,38.572460083909945,38.371564060594935,0.20089602331501055
slopemax,global,EFLX_LH_TOT_MEAN_global,67,EFLX_LH_TOT,mean,38.342480549521355,38.5424722848275,0.199991735306142
br_root,global,EFLX_LH_TOT_MEAN_global,68,EFLX_LH_TOT,mean,38.578209758286924,38.37965769877104,0.19855205951588317
slatop,global,EFLX_LH_TOT_MEAN_global,69,EFLX_LH_TOT,mean,38.37540036081067,38.56143303025628,0.18603266944560914
decomp_depth_efolding,global,EFLX_LH_TOT_MEAN_global,70,EFLX_LH_TOT,mean,38.312789759844286,38.481535565379936,0.1687458055356501
taulvis,global,EFLX_LH_TOT_MEAN_global,71,EFLX_LH_TOT,mean,38.38966215813254,38.555700045156456,0.16603788702391853
pot_hmn_ign_counts_alpha,global,EFLX_LH_TOT_MEAN_global,72,EFLX_LH_TOT,mean,38.56096673998344,38.404205763762874,0.15676097622056773
upplim_destruct_metamorph,global,EFLX_LH_TOT_MEAN_global,73,EFLX_LH_TOT,mean,38.572834336251944,38.41618211353721,0.1566522227147331
e_ice,global,EFLX_LH_TOT_MEAN_global,74,EFLX_LH_TOT,mean,38.588648291988335,38.43774980273871,0.15089848924962723
kc_nonmyc,global,EFLX_LH_TOT_MEAN_global,75,EFLX_LH_TOT,mean,38.50401805017681,38.35533919676549,0.1486788534113188
rh_low,global,EFLX_LH_TOT_MEAN_global,76,EFLX_LH_TOT,mean,38.55045642896748,38.420313858365155,0.13014257060232381
relhExp,global,EFLX_LH_TOT_MEAN_global,77,EFLX_LH_TOT,mean,38.37611495424403,38.50366632808455,0.12755137384051807
koha,global,EFLX_LH_TOT_MEAN_global,78,EFLX_LH_TOT,mean,38.38339308820149,38.51081169335723,0.12741860515574643
fbw,global,EFLX_LH_TOT_MEAN_global,79,EFLX_LH_TOT,mean,38.37550593652303,38.49860092233903,0.12309498581600309
tau_l2_l3,global,EFLX_LH_TOT_MEAN_global,80,EFLX_LH_TOT,mean,38.49707068687938,38.37582002201101,0.12125066486837
rstem,global,EFLX_LH_TOT_MEAN_global,81,EFLX_LH_TOT,mean,38.51180265905186,38.39409051149452,0.1177121475573415
tau_s1,global,EFLX_LH_TOT_MEAN_global,82,EFLX_LH_TOT,mean,38.51586504237086,38.402940300478484,0.11292474189237822
rhosnir,global,EFLX_LH_TOT_MEAN_global,83,EFLX_LH_TOT,mean,38.53243017119135,38.42016878887686,0.11226138231449312
n_baseflow,global,EFLX_LH_TOT_MEAN_global,84,EFLX_LH_TOT,mean,38.481535565379936,38.369929537592206,0.11160602778772954
zsno,global,EFLX_LH_TOT_MEAN_global,85,EFLX_LH_TOT,mean,38.5844183866394,38.47678475858279,0.10763362805661103
ufuel,global,EFLX_LH_TOT_MEAN_global,86,EFLX_LH_TOT,mean,38.415802167901994,38.51721455690844,0.10141238900644822
denitrif_respiration_coefficient,global,EFLX_LH_TOT_MEAN_global,87,EFLX_LH_TOT,mean,38.536095762351096,38.435539368630195,0.10055639372090042
jmax25top_sf,global,EFLX_LH_TOT_MEAN_global,88,EFLX_LH_TOT,mean,38.413906273079625,38.50793934721495,0.09403307413532502
cc_other,global,EFLX_LH_TOT_MEAN_global,89,EFLX_LH_TOT,mean,38.52392010476926,38.43145920616288,0.09246089860638307
ko25_coef,global,EFLX_LH_TOT_MEAN_global,90,EFLX_LH_TOT,mean,38.513276965809254,38.42403613102165,0.08924083478760281
snw_rds_refrz,global,EFLX_LH_TOT_MEAN_global,91,EFLX_LH_TOT,mean,38.4341955062329,38.516069180307106,0.08187367407420254
rh_hgh,global,EFLX_LH_TOT_MEAN_global,92,EFLX_LH_TOT,mean,38.536077428321946,38.45464931535888,0.08142811296306718
croot_stem,global,EFLX_LH_TOT_MEAN_global,93,EFLX_LH_TOT,mean,38.5179576333142,38.436898692757325,0.08105894055687202
pc,global,EFLX_LH_TOT_MEAN_global,94,EFLX_LH_TOT,mean,38.481535565379936,38.560477529430656,0.07894196405072051
kc25_coef,global,EFLX_LH_TOT_MEAN_global,95,EFLX_LH_TOT,mean,38.40186521930507,38.47740726150256,0.07554204219749039
lwtop_ann,global,EFLX_LH_TOT_MEAN_global,96,EFLX_LH_TOT,mean,38.43505424444327,38.506361555762005,0.07130731131873347
fun_cn_flex_b,global,EFLX_LH_TOT_MEAN_global,97,EFLX_LH_TOT,mean,38.43813537392724,38.50584379895237,0.06770842502513119
br_mr,global,EFLX_LH_TOT_MEAN_global,98,EFLX_LH_TOT,mean,38.510261900617415,38.4469085052265,0.06335339539091223
ignition_efficiency,global,EFLX_LH_TOT_MEAN_global,99,EFLX_LH_TOT,mean,38.51386515647816,38.45270172621344,0.061163430264720375
xdrdt,global,EFLX_LH_TOT_MEAN_global,100,EFLX_LH_TOT,mean,38.45649334313789,38.51657233900804,0.060078995870149754
lmrse,global,EFLX_LH_TOT_MEAN_global,101,EFLX_LH_TOT,mean,38.30234420837856,38.244471509562686,0.05787269881587065
tau_l1,global,EFLX_LH_TOT_MEAN_global,102,EFLX_LH_TOT,mean,38.50142999868494,38.4514216327158,0.050008365969141266
ndays_off,global,EFLX_LH_TOT_MEAN_global,103,EFLX_LH_TOT,mean,38.45183068226494,38.50160989552927,0.04977921326432977
q10_mr,global,EFLX_LH_TOT_MEAN_global,104,EFLX_LH_TOT,mean,38.38506847677797,38.43477813595495,0.04970965917698322
denitrif_nitrateconc_exponent,global,EFLX_LH_TOT_MEAN_global,105,EFLX_LH_TOT,mean,38.47158568513511,38.52058075975215,0.048995074617039336
rhosvis,global,EFLX_LH_TOT_MEAN_global,106,EFLX_LH_TOT,mean,38.49884638046162,38.45041540122927,0.04843097923235007
cc_leaf,global,EFLX_LH_TOT_MEAN_global,107,EFLX_LH_TOT,mean,38.5035094705102,38.45612258532826,0.04738688518194323
tau_s3,global,EFLX_LH_TOT_MEAN_global,108,EFLX_LH_TOT,mean,38.49527916516111,38.44795025751815,0.04732890764295661
ndays_on,global,EFLX_LH_TOT_MEAN_global,109,EFLX_LH_TOT,mean,38.50179382607862,38.45511244994196,0.0466813761366609
rf_l1s1_bgc,global,EFLX_LH_TOT_MEAN_global,110,EFLX_LH_TOT,mean,38.425212792638334,38.47123158622534,0.046018793587009554
wind_min,global,EFLX_LH_TOT_MEAN_global,111,EFLX_LH_TOT,mean,38.460236095991036,38.502129995515446,0.04189389952441047
rf_l2s1_bgc,global,EFLX_LH_TOT_MEAN_global,112,EFLX_LH_TOT,mean,38.439205808658855,38.480908073377705,0.0417022647188503
ck,global,EFLX_LH_TOT_MEAN_global,113,EFLX_LH_TOT,mean,38.446614349141186,38.48798442148099,0.04137007233980228
tausnir,global,EFLX_LH_TOT_MEAN_global,114,EFLX_LH_TOT,mean,38.497044049574434,38.45829198007145,0.03875206950298349
enzyme_turnover_daily,global,EFLX_LH_TOT_MEAN_global,115,EFLX_LH_TOT,mean,38.44454170172537,38.48326289240553,0.03872119068015678
minrelh,global,EFLX_LH_TOT_MEAN_global,116,EFLX_LH_TOT,mean,38.49193555610449,38.45598382274449,0.03595173335999391
tau_s2,global,EFLX_LH_TOT_MEAN_global,117,EFLX_LH_TOT,mean,38.491708068424856,38.45642279418489,0.035285274239967634
zetamaxstable,global,EFLX_LH_TOT_MEAN_global,118,EFLX_LH_TOT,mean,38.4843661663533,38.51920188469755,0.034835718344254474
cc_dstem,global,EFLX_LH_TOT_MEAN_global,119,EFLX_LH_TOT,mean,38.46031247528148,38.49486748029477,0.03455500501329567
om_frac_sf,global,EFLX_LH_TOT_MEAN_global,120,EFLX_LH_TOT,mean,38.460719217659616,38.49471537080873,0.03399615314911131
akn_active,global,EFLX_LH_TOT_MEAN_global,121,EFLX_LH_TOT,mean,38.46067646159151,38.49316844020889,0.0324919786173794
fun_cn_flex_a,global,EFLX_LH_TOT_MEAN_global,122,EFLX_LH_TOT,mean,38.46241508813519,38.49304104564803,0.030625957512839364
cmb_cmplt_fact_litter,global,EFLX_LH_TOT_MEAN_global,123,EFLX_LH_TOT,mean,38.492295567292224,38.464476461232984,0.02781910605924054
tkd_sand,global,EFLX_LH_TOT_MEAN_global,124,EFLX_LH_TOT,mean,38.49616566783074,38.46858042667335,0.027585241157389362
tau_cwd,global,EFLX_LH_TOT_MEAN_global,125,EFLX_LH_TOT,mean,38.50926714567713,38.48238751871041,0.02687962696671775
ekn_active,global,EFLX_LH_TOT_MEAN_global,126,EFLX_LH_TOT,mean,38.4667813625446,38.492809531203974,0.026028168659372852
flivewd,global,EFLX_LH_TOT_MEAN_global,127,EFLX_LH_TOT,mean,38.49029884577074,38.4657524988544,0.02454634691633828
fun_cn_flex_c,global,EFLX_LH_TOT_MEAN_global,128,EFLX_LH_TOT,mean,38.490931482087966,38.467283455073385,0.023648027014580464
denitrif_respiration_exponent,global,EFLX_LH_TOT_MEAN_global,129,EFLX_LH_TOT,mean,38.47231484325186,38.49513115611693,0.022816312865074906
denitrif_nitrateconc_coefficient,global,EFLX_LH_TOT_MEAN_global,130,EFLX_LH_TOT,mean,38.4931425905204,38.470885013973685,0.02225757654671412
prh30,global,EFLX_LH_TOT_MEAN_global,131,EFLX_LH_TOT,mean,38.47138304215271,38.49337187155422,0.021988829401507815
rf_l3s2_bgc,global,EFLX_LH_TOT_MEAN_global,132,EFLX_LH_TOT,mean,38.46220219053087,38.481998420116646,0.0197962295857792
kp25ratio,global,EFLX_LH_TOT_MEAN_global,133,EFLX_LH_TOT,mean,38.46420228227771,38.48388577664478,0.019683494367072285
tausvis,global,EFLX_LH_TOT_MEAN_global,134,EFLX_LH_TOT,mean,38.48655263749345,38.468183104094734,0.01836953339871883
FR,global,EFLX_LH_TOT_MEAN_global,135,EFLX_LH_TOT,mean,38.477332272333726,38.49526860699098,0.01793633465725719
LF,global,EFLX_LH_TOT_MEAN_global,136,EFLX_LH_TOT,mean,38.47621187723223,38.493374065249604,0.017162188017373126
snow_canopy_storage_scalar,global,EFLX_LH_TOT_MEAN_global,137,EFLX_LH_TOT,mean,38.46356713440692,38.48014310100816,0.016575966601237724
akc_active,global,EFLX_LH_TOT_MEAN_global,138,EFLX_LH_TOT,mean,38.48097393189546,38.464813557771386,0.016160374124076782
lfuel,global,EFLX_LH_TOT_MEAN_global,139,EFLX_LH_TOT,mean,38.47050020404224,38.48638370232253,0.015883498280288677
fm_other,global,EFLX_LH_TOT_MEAN_global,140,EFLX_LH_TOT,mean,38.483295076725206,38.469511797654114,0.01378327907109167
freelivfix_intercept,global,EFLX_LH_TOT_MEAN_global,141,EFLX_LH_TOT,mean,38.47370814319501,38.48733080638817,0.013622663193160633
n_melt_coef,global,EFLX_LH_TOT_MEAN_global,142,EFLX_LH_TOT,mean,38.48230316707382,38.469386726310546,0.012916440763277137
mu,global,EFLX_LH_TOT_MEAN_global,143,EFLX_LH_TOT,mean,38.47610531398964,38.48733367074988,0.011228356760234703
cryoturb_diffusion_k,global,EFLX_LH_TOT_MEAN_global,144,EFLX_LH_TOT,mean,38.48087271449404,38.470049270006044,0.01082344448799688
rf_s2s3_bgc,global,EFLX_LH_TOT_MEAN_global,145,EFLX_LH_TOT,mean,38.47284371868801,38.48346338024426,0.010619661556248161
fm_leaf,global,EFLX_LH_TOT_MEAN_global,146,EFLX_LH_TOT,mean,38.483540274034645,38.472925325040286,0.010614948994358997
z_dl,global,EFLX_LH_TOT_MEAN_global,147,EFLX_LH_TOT,mean,38.47431292330168,38.484381997349615,0.010069074047933668
zlnd,global,EFLX_LH_TOT_MEAN_global,148,EFLX_LH_TOT,mean,38.499670794358096,38.48997968425911,0.009691110098984268
rf_s2s1_bgc,global,EFLX_LH_TOT_MEAN_global,149,EFLX_LH_TOT,mean,38.481535565379936,38.49068242634005,0.009146860960115077
pd,global,EFLX_LH_TOT_MEAN_global,150,EFLX_LH_TOT,mean,38.4737471267117,38.482655666169464,0.008908539457763709
wind_snowcompact_fact,global,EFLX_LH_TOT_MEAN_global,151,EFLX_LH_TOT,mean,38.481535565379936,38.49036505105103,0.008829485671093096
rf_s3s1_bgc,global,EFLX_LH_TOT_MEAN_global,152,EFLX_LH_TOT,mean,38.473207237614396,38.482026586438685,0.008819348824289364
cmb_cmplt_fact_cwd,global,EFLX_LH_TOT_MEAN_global,153,EFLX_LH_TOT,mean,38.471136267864736,38.47980767121973,0.008671403354995277
a_exp,global,EFLX_LH_TOT_MEAN_global,154,EFLX_LH_TOT,mean,38.481535565379936,38.49008761286253,0.008552047482595526
fm_droot,global,EFLX_LH_TOT_MEAN_global,155,EFLX_LH_TOT,mean,38.47372602236538,38.48197187498955,0.008245852624163774
snowcan_unload_temp_fact,global,EFLX_LH_TOT_MEAN_global,156,EFLX_LH_TOT,mean,38.47537511535737,38.48358756442567,0.008212449068295768
scvng_fct_mlt_sf,global,EFLX_LH_TOT_MEAN_global,157,EFLX_LH_TOT,mean,38.48362153257371,38.47591088162728,0.007710650946428643
csol_om,global,EFLX_LH_TOT_MEAN_global,158,EFLX_LH_TOT,mean,38.48150698402833,38.47404219621762,0.007464787810711471
tkd_clay,global,EFLX_LH_TOT_MEAN_global,159,EFLX_LH_TOT,mean,38.48215847718904,38.47486131576007,0.007297161428965637
a_coef,global,EFLX_LH_TOT_MEAN_global,160,EFLX_LH_TOT,mean,38.47479476970386,38.481535565379936,0.006740795676073219
luna_theta_cj,global,EFLX_LH_TOT_MEAN_global,161,EFLX_LH_TOT,mean,38.48465876685966,38.478050161059045,0.006608605800614953
tkm_om,global,EFLX_LH_TOT_MEAN_global,162,EFLX_LH_TOT,mean,38.47702765043943,38.48143893704265,0.004411286603215103
wood_density,global,EFLX_LH_TOT_MEAN_global,163,EFLX_LH_TOT,mean,38.481877414488665,38.47771750531627,0.004159909172393839
ceta,global,EFLX_LH_TOT_MEAN_global,164,EFLX_LH_TOT,mean,38.48147348123005,38.47809800393664,0.003375477293410256
fm_root,global,EFLX_LH_TOT_MEAN_global,165,EFLX_LH_TOT,mean,38.47488509212619,38.47824828714213,0.0033631950159360713
ekc_active,global,EFLX_LH_TOT_MEAN_global,166,EFLX_LH_TOT,mean,38.48299298833646,38.48017368543096,0.002819302905500365
eta0_vionnet,global,EFLX_LH_TOT_MEAN_global,167,EFLX_LH_TOT,mean,38.4804140334295,38.48320097110569,0.0027869376761913145
aq_sp_yield_min,global,EFLX_LH_TOT_MEAN_global,168,EFLX_LH_TOT,mean,38.47875157853693,38.481535565379936,0.002783986843006403
ssi,global,EFLX_LH_TOT_MEAN_global,169,EFLX_LH_TOT,mean,38.47932611749693,38.4766369497191,0.002689167777830903
cn_s3_bgc,global,EFLX_LH_TOT_MEAN_global,170,EFLX_LH_TOT,mean,38.481535565379936,38.48406146602004,0.002525900640101497
C2_liq_Brun89,global,EFLX_LH_TOT_MEAN_global,171,EFLX_LH_TOT,mean,38.48066905856441,38.47846349216595,0.0022055663984588136
CWD,global,EFLX_LH_TOT_MEAN_global,172,EFLX_LH_TOT,mean,38.47864235357527,38.4770312668849,0.0016110866903673582
drift_gs,global,EFLX_LH_TOT_MEAN_global,173,EFLX_LH_TOT,mean,38.482442585163696,38.48086268765959,0.0015798975041079188
lai_dl,global,EFLX_LH_TOT_MEAN_global,174,EFLX_LH_TOT,mean,38.481535565379936,38.482956143515445,0.0014205781355087765
tkd_om,global,EFLX_LH_TOT_MEAN_global,175,EFLX_LH_TOT,mean,38.477625193390054,38.47882891607124,0.0012037226811827395
rho_max,global,EFLX_LH_TOT_MEAN_global,176,EFLX_LH_TOT,mean,38.47968011766123,38.47856704923534,0.0011130684258944257
csol_clay,global,EFLX_LH_TOT_MEAN_global,177,EFLX_LH_TOT,mean,38.48116638549153,38.4822331463307,0.0010667608391727867
cropfire_a1,global,EFLX_LH_TOT_MEAN_global,178,EFLX_LH_TOT,mean,38.48027332176063,38.47949244374423,0.0007808780163998108
Q10,global,EFLX_LH_TOT_MEAN_global,179,EFLX_LH_TOT,mean,38.47836573173736,38.479044614459085,0.0006788827217221183
snowcan_unload_wind_fact,global,EFLX_LH_TOT_MEAN_global,180,EFLX_LH_TOT,mean,38.47689036144255,38.47629687547827,0.00059348596428066
fm_lroot,global,EFLX_LH_TOT_MEAN_global,181,EFLX_LH_TOT,mean,38.47936901395188,38.47995849793957,0.0005894839876887659
tau_ref,global,EFLX_LH_TOT_MEAN_global,182,EFLX_LH_TOT,mean,38.47870432524661,38.47914882987754,0.0004445046309271561
accum_factor,global,EFLX_LH_TOT_MEAN_global,183,EFLX_LH_TOT,mean,38.481535565379936,38.48110835160562,0.00042721377431576
wimp,global,EFLX_LH_TOT_MEAN_global,184,EFLX_LH_TOT,mean,38.479552223188094,38.4792452807245,0.0003069424635953055
csol_sand,global,EFLX_LH_TOT_MEAN_global,185,EFLX_LH_TOT,mean,38.4830283253621,38.48326102864054,0.000232703278442159
fm_lstem,global,EFLX_LH_TOT_MEAN_global,186,EFLX_LH_TOT,mean,38.47808922737356,38.4778956102421,0.00019361713145826798
max_altdepth_cryoturbation,global,EFLX_LH_TOT_MEAN_global,187,EFLX_LH_TOT,mean,38.479431948645285,38.47924149494948,0.00019045369580794613
boreal_peatfire_c,global,EFLX_LH_TOT_MEAN_global,188,EFLX_LH_TOT,mean,38.479020332487465,38.47883604945552,0.00018428303194184537
som_diffus,global,EFLX_LH_TOT_MEAN_global,189,EFLX_LH_TOT,mean,38.484144371799005,38.48400028183289,0.00014408996611336988
non_boreal_peatfire_c,global,EFLX_LH_TOT_MEAN_global,190,EFLX_LH_TOT,mean,38.478816952936924,38.47893543934962,0.00011848641269551763
cc_lstem,global,EFLX_LH_TOT_MEAN_global,191,EFLX_LH_TOT,mean,38.479215744808826,38.47918807093051,2.767387831426049e-05
occur_hi_gdp_tree,global,EFLX_LH_TOT_MEAN_global,192,EFLX_LH_TOT,mean,38.47908721301583,38.4790999533215,1.2740305670888574e-05
max_altmultiplier_cryoturb,global,EFLX_LH_TOT_MEAN_global,193,EFLX_LH_TOT,mean,38.481535565379936,38.481535565379936,0.0
frac_sat_soil_dsl_init,global,EFLX_LH_TOT_IAV_global,1,EFLX_LH_TOT,iav,0.7292661917577935,0.5715602543702729,0.1577059373875206
fff,global,EFLX_LH_TOT_IAV_global,2,EFLX_LH_TOT,iav,0.5074473547663373,0.657940338006675,0.15049298324033766
sand_pf,global,EFLX_LH_TOT_IAV_global,3,EFLX_LH_TOT,iav,0.6607500690046387,0.5668697265145242,0.09388034249011457
d_max,global,EFLX_LH_TOT_IAV_global,4,EFLX_LH_TOT,iav,0.6329897940394672,0.5466269290091265,0.08636286503034074
krmax,global,EFLX_LH_TOT_IAV_global,5,EFLX_LH_TOT,iav,0.5295701324698974,0.6007243780230715,0.07115424555317418
