param_name,biome,criteria,rank,variable,measure,xmin,xmax,range
jmaxb0,global,FSH_MEAN_global,9,FSH,mean,37.38194990949576,34.51579076314287,2.866159146352892
fff,global,FSH_MEAN_global,10,FSH,mean,38.09069052155986,35.28776206045466,2.8029284611051963
leafcn,global,FSH_MEAN_global,11,FSH,mean,34.50865367472684,37.20498829648808,2.6963346217612454
d_max,global,FSH_MEAN_global,12,FSH,mean,35.4332482212951,37.95793556479915,2.5246873435040484
frac_sat_soil_dsl_init,global,FSH_MEAN_global,13,FSH,mean,34.161138847801695,36.53288029526124,2.3717414474595486
wc2wjb0,global,FSH_MEAN_global,14,FSH,mean,36.85329394330662,34.521656330473505,2.331637612833113
jmaxb1,global,FSH_MEAN_global,15,FSH,mean,37.52253560114701,35.22942449108794,2.2931111100590726
psi50,global,FSH_MEAN_global,16,FSH,mean,37.464699960576425,35.24916601811601,2.215533942460418
tpu25ratio,global,FSH_MEAN_global,17,FSH,mean,37.49896459919205,35.51742280234472,1.9815417968473312
theta_cj,global,FSH_MEAN_global,18,FSH,mean,37.40916017507434,35.64114335549705,1.7680168195772907
rholvis,global,FSH_MEAN_global,19,FSH,mean,36.78711843700961,35.04297642605715,1.7441420109524586
cv,global,FSH_MEAN_global,20,FSH,mean,36.88475381760711,35.215910955806386,1.6688428618007265
rhosnir,global,FSH_MEAN_global,21,FSH,mean,36.657455396476834,35.26248975471196,1.3949656417648768
vcmaxhd,global,FSH_MEAN_global,22,FSH,mean,36.97065164616093,35.610712109609075,1.359939536551856
krmax,global,FSH_MEAN_global,23,FSH,mean,36.83856469776764,35.52155165178929,1.3170130459783493
kcha,global,FSH_MEAN_global,24,FSH,mean,35.540562898782866,36.786278117180835,1.2457152183979687
jmaxhd,global,FSH_MEAN_global,25,FSH,mean,37.16186330591994,35.93806467793814,1.2237986279818003
dleaf,global,FSH_MEAN_global,26,FSH,mean,34.646395363870646,35.85579249497199,1.2093971311013476
interception_fraction,global,FSH_MEAN_global,27,FSH,mean,37.17670725362877,36.05597729524358,1.1207299583851906
FUN_fracfixers,global,FSH_MEAN_global,28,FSH,mean,36.68101254074672,35.600425298239145,1.0805872425075762
jmaxse_sf,global,FSH_MEAN_global,29,FSH,mean,35.93682011357241,37.00098498229114,1.0641648687187342
vcmaxha,global,FSH_MEAN_global,30,FSH,mean,36.67168362971847,35.64344878216241,1.0282348475560639
fnps,global,FSH_MEAN_global,31,FSH,mean,35.78566655275985,36.78880445292362,1.0031379001637717
vcmaxse_sf,global,FSH_MEAN_global,32,FSH,mean,35.61175016783521,36.59794413407802,0.9861939662428085
zlnd,global,FSH_MEAN_global,33,FSH,mean,35.31361672911382,36.27239660011476,0.9587798710009423
nstem,global,FSH_MEAN_global,34,FSH,mean,36.68108310805088,35.75178167918973,0.9293014288611445
zetamaxstable,global,FSH_MEAN_global,35,FSH,mean,35.78869194597709,36.66637406651661,0.877682120539518
lmr_intercept_atkin,global,FSH_MEAN_global,36,FSH,mean,35.61642278590437,36.366227886894364,0.7498051009899953
csoilc,global,FSH_MEAN_global,37,FSH,mean,36.19193704169664,35.44454611631974,0.747390925376898
taulvis,global,FSH_MEAN_global,38,FSH,mean,36.33713837497879,35.63674151986794,0.7003968551108528
theta_psii,global,FSH_MEAN_global,39,FSH,mean,36.200839552937666,35.50378638683624,0.6970531661014263
sand_pf,global,FSH_MEAN_global,40,FSH,mean,35.85009605656379,36.53735974742409,0.6872636908602985
leaf_long,global,FSH_MEAN_global,41,FSH,mean,36.33193656715678,35.75803261705795,0.5739039500988312
zsno,global,FSH_MEAN_global,42,FSH,mean,35.492519908458675,36.06631120821205,0.5737912997533741
xl,global,FSH_MEAN_global,43,FSH,mean,36.32265003634161,35.77616256001548,0.5464874763261278
stem_leaf,global,FSH_MEAN_global,44,FSH,mean,35.721002768368386,36.2594296572852,0.5384268889168169
theta_ip,global,FSH_MEAN_global,45,FSH,mean,36.05597729524358,35.54912050723364,0.5068567880099408
tausnir,global,FSH_MEAN_global,46,FSH,mean,36.23921234513299,35.74651343087956,0.49269891425343104
rstem,global,FSH_MEAN_global,47,FSH,mean,35.836411773299425,36.326591836094714,0.4901800627952895
cp25_yr2000,global,FSH_MEAN_global,48,FSH,mean,35.619929179714504,36.09887870773199,0.4789495280174876
displar,global,FSH_MEAN_global,49,FSH,mean,36.225006551358774,35.78044384120746,0.44456271015131676
baseflow_scalar,global,FSH_MEAN_global,50,FSH,mean,35.82395633249124,36.25573033452666,0.43177400203541794
tpuha,global,FSH_MEAN_global,51,FSH,mean,35.85305164755663,36.28150961674586,0.42845796918922474
rhosvis,global,FSH_MEAN_global,52,FSH,mean,36.21351619749995,35.78510255074093,0.4284136467590187
fbw,global,FSH_MEAN_global,53,FSH,mean,36.314148905177774,35.93080840392293,0.38334050125484254
frootcn,global,FSH_MEAN_global,54,FSH,mean,36.191875345941135,35.85065373918897,0.34122160675216406
cpha,global,FSH_MEAN_global,55,FSH,mean,35.87642765509388,36.19388704860111,0.3174593935072352
grperc,global,FSH_MEAN_global,56,FSH,mean,35.915309519721475,36.22783585571483,0.3125263359933541
a_exp,global,FSH_MEAN_global,57,FSH,mean,36.05597729524358,35.74367405589216,0.31230323935142223
kc25_coef,global,FSH_MEAN_global,58,FSH,mean,36.24991031897965,35.95181537304365,0.2980949459360005
z0mr,global,FSH_MEAN_global,59,FSH,mean,35.76061850739687,36.04827816800238,0.28765966060551307
froot_leaf,global,FSH_MEAN_global,60,FSH,mean,35.8565461348374,36.1164357799722,0.2598896451347983
lmrha,global,FSH_MEAN_global,61,FSH,mean,36.1675134757912,35.9381313074792,0.2293821683120001
br_root,global,FSH_MEAN_global,62,FSH,mean,35.88635006158827,36.11209597894748,0.22574591735921246
rootprof_beta,global,FSH_MEAN_global,63,FSH,mean,36.09800845280161,35.87575063957783,0.22225781322377713
slopebeta,global,FSH_MEAN_global,64,FSH,mean,36.06449640137476,35.846854278850756,0.21764212252400483
ko25_coef,global,FSH_MEAN_global,65,FSH,mean,35.90859155738872,36.10789411378375,0.19930255639503258
accum_factor,global,FSH_MEAN_global,66,FSH,mean,36.05597729524358,35.85711992619338,0.19885736905020224
q10_mr,global,FSH_MEAN_global,67,FSH,mean,36.0124379598535,36.206947070865894,0.194509111012394
slopemax,global,FSH_MEAN_global,68,FSH,mean,36.12611606854228,35.94397143511804,0.1821446334242438
koha,global,FSH_MEAN_global,69,FSH,mean,36.10003159116822,35.92597454690885,0.17405704425937074
tkd_sand,global,FSH_MEAN_global,70,FSH,mean,36.09391555331532,35.92672709861665,0.1671884546986675
a_coef,global,FSH_MEAN_global,71,FSH,mean,36.220185113103426,36.05597729524358,0.16420781785984673
snw_rds_refrz,global,FSH_MEAN_global,72,FSH,mean,35.910681080795314,36.07324954455045,0.1625684637551359
pc,global,FSH_MEAN_global,73,FSH,mean,36.05597729524358,35.89487187982134,0.16110541542224155
slatop,global,FSH_MEAN_global,74,FSH,mean,35.92036356976257,36.07733366711498,0.1569700973524064
jmax25top_sf,global,FSH_MEAN_global,75,FSH,mean,36.101946649271625,35.947223799235076,0.15472285003654918
csol_sand,global,FSH_MEAN_global,76,FSH,mean,36.082696049660534,35.936037758765956,0.14665829089457816
maxpsi_hr,global,FSH_MEAN_global,77,FSH,mean,35.91270177147932,36.05597729524358,0.14327552376425956
e_ice,global,FSH_MEAN_global,78,FSH,mean,35.89863043137268,36.040920984802966,0.14229055343028563
upplim_destruct_metamorph,global,FSH_MEAN_global,79,FSH,mean,36.08841079167378,35.94741501160185,0.14099578007193259
lmrse,global,FSH_MEAN_global,80,FSH,mean,36.18269994241864,36.04404077561736,0.13865916680127555
xdrdt,global,FSH_MEAN_global,81,FSH,mean,35.95095981577923,36.08063714524253,0.12967732946329846
tausvis,global,FSH_MEAN_global,82,FSH,mean,36.064794963809675,35.936770466016874,0.12802449779280067
fd_pft,global,FSH_MEAN_global,83,FSH,mean,35.94509474038281,36.065456673556966,0.12036193317415922
fsr_pft,global,FSH_MEAN_global,84,FSH,mean,35.94597131485255,36.06520069605351,0.1192293812009595
relhExp,global,FSH_MEAN_global,85,FSH,mean,36.08815969688413,35.97526818553174,0.1128915113523874
zbedrock_sf,global,FSH_MEAN_global,86,FSH,mean,36.07079086974722,35.958260768102704,0.11253010164451638
om_frac_sf,global,FSH_MEAN_global,87,FSH,mean,35.93100417710829,36.040194913505424,0.10919073639713162
lwtop_ann,global,FSH_MEAN_global,88,FSH,mean,36.06182712108454,35.96184415780633,0.0999829632782081
croot_stem,global,FSH_MEAN_global,89,FSH,mean,35.95220563044997,36.049233042199845,0.0970274117498775
clay_pf,global,FSH_MEAN_global,90,FSH,mean,36.0506154924639,36.14342656141268,0.09281106894878377
br_mr,global,FSH_MEAN_global,91,FSH,mean,35.95804765547463,36.04640490663356,0.08835725115893212
fun_cn_flex_b,global,FSH_MEAN_global,92,FSH,mean,36.0433895122056,35.964493853576215,0.07889565862938497
wood_density,global,FSH_MEAN_global,93,FSH,mean,35.96839781547536,36.04332050476285,0.07492268928749013
som_diffus,global,FSH_MEAN_global,94,FSH,mean,35.981568754516694,36.05159186903475,0.0700231145180581
snow_canopy_storage_scalar,global,FSH_MEAN_global,95,FSH,mean,35.947706875476946,36.017320768092844,0.06961389261589801
minpsi_hr,global,FSH_MEAN_global,96,FSH,mean,35.95503954114844,36.02334332933192,0.06830378818348493
lmrhd,global,FSH_MEAN_global,97,FSH,mean,36.114340386427635,36.181311941701566,0.0669715552739305
lai_dl,global,FSH_MEAN_global,98,FSH,mean,36.05597729524358,35.99525312350359,0.06072417173999156
KCN,global,FSH_MEAN_global,99,FSH,mean,36.022257792671546,35.96209470420798,0.060163088463568215
kn_nonmyc,global,FSH_MEAN_global,100,FSH,mean,36.01536201924021,35.956243830923555,0.05911818831665272
cn_s3_bgc,global,FSH_MEAN_global,101,FSH,mean,36.05597729524358,35.997655415858105,0.05832187938547406
rf_s2s1_bgc,global,FSH_MEAN_global,102,FSH,mean,36.05597729524358,36.0004194948967,0.0555578003468824
snowcan_unload_wind_fact,global,FSH_MEAN_global,103,FSH,mean,35.97640695814745,36.03195546122116,0.055548503073708844
k_nitr_max_perday,global,FSH_MEAN_global,104,FSH,mean,35.96123343056355,36.01511675080976,0.053883320246207234
aq_sp_yield_min,global,FSH_MEAN_global,105,FSH,mean,36.00334744567366,36.05597729524358,0.05262984956991801
kc_nonmyc,global,FSH_MEAN_global,106,FSH,mean,36.00419759023238,35.9523399140771,0.051857676155279364
flivewd,global,FSH_MEAN_global,107,FSH,mean,35.97578359869475,36.02710455948769,0.05132096079294257
csol_clay,global,FSH_MEAN_global,108,FSH,mean,36.029022926243826,35.97808040654941,0.05094251969441643
ndays_off,global,FSH_MEAN_global,109,FSH,mean,35.97560355840109,36.0255556232062,0.04995206480511172
ufuel,global,FSH_MEAN_global,110,FSH,mean,36.02841936314637,35.97853816767058,0.049881195475791174
pot_hmn_ign_counts_alpha,global,FSH_MEAN_global,111,FSH,mean,35.97486525941831,36.02464530479299,0.04978004537468195
rf_l2s1_bgc,global,FSH_MEAN_global,112,FSH,mean,35.98068143032317,36.029351406684015,0.04866997636084136
wind_min,global,FSH_MEAN_global,113,FSH,mean,36.02490388568501,35.977737756270635,0.04716612941437859
minrelh,global,FSH_MEAN_global,114,FSH,mean,35.98549899067234,36.030002730804114,0.044503740131773384
rh_low,global,FSH_MEAN_global,115,FSH,mean,35.97898565617955,36.02209592041908,0.04311026423953024
fun_cn_flex_c,global,FSH_MEAN_global,116,FSH,mean,35.98249834303485,36.01969555136985,0.03719720833500162
enzyme_turnover_daily,global,FSH_MEAN_global,117,FSH,mean,36.03525314523705,35.99894274231665,0.036310402920399554
csol_om,global,FSH_MEAN_global,118,FSH,mean,36.02150578657945,35.98597332571602,0.0355324608634362
ekn_active,global,FSH_MEAN_global,119,FSH,mean,35.950144211897396,35.985013475991316,0.03486926409392055
wind_snowcompact_fact,global,FSH_MEAN_global,120,FSH,mean,36.05597729524358,36.02131739084865,0.034659904394928276
rf_l1s1_bgc,global,FSH_MEAN_global,121,FSH,mean,35.98932147717959,36.023798271280754,0.034476794101166774
fun_cn_flex_a,global,FSH_MEAN_global,122,FSH,mean,36.01838310383837,35.986527066166346,0.03185603767202139
z_dl,global,FSH_MEAN_global,123,FSH,mean,36.008745531845385,35.97824555469127,0.030499977154114788
snowcan_unload_temp_fact,global,FSH_MEAN_global,124,FSH,mean,36.01919794298105,35.98944999466155,0.029747948319503337
decomp_depth_efolding,global,FSH_MEAN_global,125,FSH,mean,36.02763118740487,36.05597729524358,0.028346107838707724
tau_s3,global,FSH_MEAN_global,126,FSH,mean,35.99596059129886,36.02414631112772,0.028185719828861977
cc_other,global,FSH_MEAN_global,127,FSH,mean,35.98771161690539,36.01462035408198,0.026908737176583486
tkd_clay,global,FSH_MEAN_global,128,FSH,mean,36.015282177133926,35.98897040507437,0.02631177205955737
akn_active,global,FSH_MEAN_global,129,FSH,mean,36.0302570035539,36.00488849843533,0.02536850511857125
pd,global,FSH_MEAN_global,130,FSH,mean,35.98974355322239,36.01247039759495,0.02272684437256345
cc_dstem,global,FSH_MEAN_global,131,FSH,mean,36.013276851783125,35.9905603682557,0.02271648352742517
freelivfix_slope_wet,global,FSH_MEAN_global,132,FSH,mean,36.00303310851001,35.980389614280405,0.02264349422960521
tau_s1,global,FSH_MEAN_global,133,FSH,mean,35.99004109351857,36.01235217953935,0.022311086020778248
rh_hgh,global,FSH_MEAN_global,134,FSH,mean,35.988617357624705,36.01052716562175,0.021909807997047892
ck,global,FSH_MEAN_global,135,FSH,mean,36.017374206071864,35.996238146306155,0.021136059765709092
tau_l2_l3,global,FSH_MEAN_global,136,FSH,mean,35.99174159876426,36.01150755586046,0.019765957096204545
denitrif_respiration_coefficient,global,FSH_MEAN_global,137,FSH,mean,35.99114303900573,36.010320008899654,0.01917696989392681
ssi,global,FSH_MEAN_global,138,FSH,mean,36.012051814382815,35.994276472629046,0.017775341753768714
cc_leaf,global,FSH_MEAN_global,139,FSH,mean,35.993483312107486,36.01114566914744,0.01766235703995278
ignition_efficiency,global,FSH_MEAN_global,140,FSH,mean,35.99179075629171,36.00914796947403,0.017357213182322084
r_mort,global,FSH_MEAN_global,141,FSH,mean,36.01971165991219,36.00265798962403,0.017053670288156297
jmaxha,global,FSH_MEAN_global,142,FSH,mean,36.08548659835808,36.10152114895468,0.01603455059660064
denitrif_respiration_exponent,global,FSH_MEAN_global,143,FSH,mean,36.00982095490615,35.994003553203044,0.015817401703102973
tau_s2,global,FSH_MEAN_global,144,FSH,mean,36.0019675899962,35.98701220004147,0.01495538995472856
tau_l1,global,FSH_MEAN_global,145,FSH,mean,35.99541005365796,36.00934518695393,0.013935133295966295
rf_l3s2_bgc,global,FSH_MEAN_global,146,FSH,mean,35.99085522350132,36.00400239255307,0.01314716905174862
n_melt_coef,global,FSH_MEAN_global,147,FSH,mean,36.00936626594399,35.996512318483894,0.012853947460094162
rho_max,global,FSH_MEAN_global,148,FSH,mean,36.00872449810266,35.99614213704366,0.012582361058996128
prh30,global,FSH_MEAN_global,149,FSH,mean,36.0098912181913,35.99758068494579,0.012310533245511124
fm_other,global,FSH_MEAN_global,150,FSH,mean,35.99748423927789,36.00978277278567,0.012298533507781428
cmb_cmplt_fact_litter,global,FSH_MEAN_global,151,FSH,mean,35.99726624749286,36.00925412781021,0.011987880317349209
mu,global,FSH_MEAN_global,152,FSH,mean,36.00357300697748,35.991757958022774,0.011815048954709084
ndays_on,global,FSH_MEAN_global,153,FSH,mean,35.99440755420217,36.00621655043647,0.01180899623430065
tpuhd,global,FSH_MEAN_global,154,FSH,mean,36.08616527815597,36.075841774340056,0.010323503815911295
LF,global,FSH_MEAN_global,155,FSH,mean,36.00762924320592,35.997498987217725,0.010130255988194392
FR,global,FSH_MEAN_global,156,FSH,mean,36.00620007210079,35.9967869803883,0.009413091712488608
n_baseflow,global,FSH_MEAN_global,157,FSH,mean,36.05597729524358,36.06529762756815,0.009320332324570302
scvng_fct_mlt_sf,global,FSH_MEAN_global,158,FSH,mean,36.0084968662632,35.99927285387147,0.009224012391733538
cmb_cmplt_fact_cwd,global,FSH_MEAN_global,159,FSH,mean,36.00715987422633,35.997993821015264,0.009166053211068004
akc_active,global,FSH_MEAN_global,160,FSH,mean,35.99915349593864,36.00821295740873,0.009059461470087626
fm_leaf,global,FSH_MEAN_global,161,FSH,mean,35.99740286993565,36.0057590379354,0.008356167999750141
ekc_active,global,FSH_MEAN_global,162,FSH,mean,35.99985886408855,36.0053133410062,0.005454476917648776
rf_s2s3_bgc,global,FSH_MEAN_global,163,FSH,mean,36.00662069458891,36.0014835552612,0.005137139327707985
freelivfix_intercept,global,FSH_MEAN_global,164,FSH,mean,36.00563298250772,36.000893983966314,0.004738998541405692
fm_droot,global,FSH_MEAN_global,165,FSH,mean,36.00403738238067,35.999742886901245,0.004294495479427951
tkd_om,global,FSH_MEAN_global,166,FSH,mean,36.00489638949012,36.00062814716516,0.004268242324961591
denitrif_nitrateconc_coefficient,global,FSH_MEAN_global,167,FSH,mean,36.00467176948307,36.00047282686039,0.004198942622679169
tau_cwd,global,FSH_MEAN_global,168,FSH,mean,36.0007418869443,36.00425458874361,0.0035127017993161758
kp25ratio,global,FSH_MEAN_global,169,FSH,mean,36.00548947395192,36.002102279556226,0.003387194395692461
fm_root,global,FSH_MEAN_global,170,FSH,mean,36.001594716032734,36.00475757151748,0.003162855484745819
lfuel,global,FSH_MEAN_global,171,FSH,mean,36.00065960556681,36.003518252577734,0.002858647010924642
denitrif_nitrateconc_exponent,global,FSH_MEAN_global,172,FSH,mean,36.00321105392994,36.00554514147352,0.002334087543580665
cc_lstem,global,FSH_MEAN_global,173,FSH,mean,36.002969830208315,36.0006623775108,0.002307452697515089
tkm_om,global,FSH_MEAN_global,174,FSH,mean,36.00485741504003,36.00268892656926,0.0021684884707653396
C2_liq_Brun89,global,FSH_MEAN_global,175,FSH,mean,36.00169329522019,36.003828560186534,0.0021352649663413104
drift_gs,global,FSH_MEAN_global,176,FSH,mean,36.004923185814,36.002866714883524,0.0020564709304764506
cryoturb_diffusion_k,global,FSH_MEAN_global,177,FSH,mean,36.00290355017565,36.00087083245886,0.0020327177167942523
eta0_vionnet,global,FSH_MEAN_global,178,FSH,mean,36.005322238864494,36.00336881592965,0.0019534229348465715
wimp,global,FSH_MEAN_global,179,FSH,mean,36.003501983301504,36.001839886325364,0.0016620969761405036
CWD,global,FSH_MEAN_global,180,FSH,mean,36.00332272626774,36.00492399124682,0.0016012649790795308
Q10,global,FSH_MEAN_global,181,FSH,mean,36.00353312990658,36.002658651477,0.0008744784295799946
fm_lroot,global,FSH_MEAN_global,182,FSH,mean,36.00249517299994,36.00318849174931,0.0006933187493700643
cropfire_a1,global,FSH_MEAN_global,183,FSH,mean,36.00279240041673,36.003416609191255,0.0006242087745249592
max_altdepth_cryoturbation,global,FSH_MEAN_global,184,FSH,mean,36.00310145094564,36.00368608657478,0.0005846356291385746
tau_ref,global,FSH_MEAN_global,185,FSH,mean,36.00259903497378,36.003172623946554,0.0005735889727773724
luna_theta_cj,global,FSH_MEAN_global,186,FSH,mean,36.00412386782133,36.00358526992776,0.0005385978935663616
fm_lstem,global,FSH_MEAN_global,187,FSH,mean,36.00279423058683,36.00242731283261,0.00036691775422070805
rf_s3s1_bgc,global,FSH_MEAN_global,188,FSH,mean,36.00288321500281,36.00260293710781,0.00028027789500129074
boreal_peatfire_c,global,FSH_MEAN_global,189,FSH,mean,36.003190146716896,36.00337783358065,0.00018768686375381094
ceta,global,FSH_MEAN_global,190,FSH,mean,36.00408623543048,36.00390805387825,0.0001781815522292618
occur_hi_gdp_tree,global,FSH_MEAN_global,191,FSH,mean,36.00294519702342,36.002883570427514,6.162659590813746e-05
non_boreal_peatfire_c,global,FSH_MEAN_global,192,FSH,mean,36.003294693184095,36.00335137885007,5.6685665974498534e-05
max_altmultiplier_cryoturb,global,FSH_MEAN_global,193,FSH,mean,36.05597729524358,36.05597729524358,0.0
maximum_leaf_wetted_fraction,global,FSH_IAV_global,1,FSH,iav,0.35603649622152367,0.4782465280651705,0.12221003184364682
frac_sat_soil_dsl_init,global,FSH_IAV_global,2,FSH,iav,0.5345657504048473,0.41628738409059374,0.11827836631425359
FUN_fracfixers,global,FSH_IAV_global,3,FSH,iav,0.3984595635359263,0.48366713502651726,0.08520757149059094
cv,global,FSH_IAV_global,4,FSH,iav,0.3898555536420442,0.4591827486218094,0.0693271949797652
dleaf,global,FSH_IAV_global,5,FSH,iav,0.4936248757751284,0.4345287591764511,0.059096116598677306
fff,global,FSH_IAV_global,6,FSH,iav,0.4820621908766676,0.42996561658466104,0.05209657429200654
kmax,global,FSH_IAV_global,7,FSH,iav,0.47368332031782606,0.4217031584135336,0.05198016190429244
leafcn,global,FSH_IAV_global,8,FSH,iav,0.46480619286726055,0.4192220928135063,0.04558410005375424
jmaxb1,global,FSH_IAV_global,9,FSH,iav,0.4097961802490423,0.454753814278229,0.04495763402918668
krmax,global,FSH_IAV_global,10,FSH,iav,0.46234281787960113,0.42047516017666015,0.041867657702940986
tpu25ratio,global,FSH_IAV_global,11,FSH,iav,0.40913804395347,0.4463599754771223,0.03722193152365233
d_max,global,FSH_IAV_global,12,FSH,iav,0.46238702286049543,0.42592643803648805,0.03646058482400738
zsno,global,FSH_IAV_global,13,FSH,iav,0.40299701881000743,0.4382573327158846,0.03526031390587714
jmaxb0,global,FSH_IAV_global,14,FSH,iav,0.4164771603964129,0.4512779092217008,0.034800748825287886
zetamaxstable,global,FSH_IAV_global,15,FSH,iav,0.4362704833018179,0.4019063453608476,0.03436413794097026
psi50,global,FSH_IAV_global,16,FSH,iav,0.4498063630328266,0.4181411288651887,0.03166523416763789
tpuse_sf,global,FSH_IAV_global,17,FSH,iav,0.4317374643143915,0.4042965163302194,0.02744094798417207
froot_leaf,global,FSH_IAV_global,18,FSH,iav,0.44893845047515785,0.4231915087698732,0.02574694170528463
medlynintercept,global,FSH_IAV_global,19,FSH,iav,0.4348778642944576,0.40944498696760384,0.02543287732685373
theta_cj,global,FSH_IAV_global,20,FSH,iav,0.4223105367482258,0.44455434679965744,0.022243810051431667
wc2wjb0,global,FSH_IAV_global,21,FSH,iav,0.42733137319295994,0.4494188669261173,0.022087493733157382
interception_fraction,global,FSH_IAV_global,22,FSH,iav,0.40931519493989005,0.43117373890497973,0.021858543965089683
lmr_intercept_atkin,global,FSH_IAV_global,23,FSH,iav,0.444287672569414,0.4233803013238308,0.020907371245583173
leaf_long,global,FSH_IAV_global,24,FSH,iav,0.4188790204387447,0.4396133761531715,0.020734355714426778
xl,global,FSH_IAV_global,25,FSH,iav,0.43760793059284747,0.41705850034599407,0.020549430246853406
rhosnir,global,FSH_IAV_global,26,FSH,iav,0.44192476756845794,0.42146499798332304,0.0204597695851349
theta_ip,global,FSH_IAV_global,27,FSH,iav,0.43117373890497973,0.45054308466220144,0.019369345757221712
zlnd,global,FSH_IAV_global,28,FSH,iav,0.4380189577925428,0.41994880096428133,0.018070156828261463
medlynslope,global,FSH_IAV_global,29,FSH,iav,0.42655849754527825,0.44445484460045775,0.017896347055179507
z0mr,global,FSH_IAV_global,30,FSH,iav,0.4219661078899077,0.4396740876829154,0.0177079797930077
taulnir,global,FSH_IAV_global,31,FSH,iav,0.44094608365361865,0.42345798900963877,0.01748809464397988
kn_nonmyc,global,FSH_IAV_global,32,FSH,iav,0.43623424723203974,0.4188083334443795,0.01742591378766023
zbedrock_sf,global,FSH_IAV_global,33,FSH,iav,0.4376349960710107,0.42160854013438803,0.016026455936622663
rf_l3s2_bgc,global,FSH_IAV_global,34,FSH,iav,0.4235120558864469,0.438815129210512,0.015303073324065108
nstem,global,FSH_IAV_global,35,FSH,iav,0.42360120281235764,0.40868747324745536,0.014913729564902278
maxpsi_hr,global,FSH_IAV_global,36,FSH,iav,0.44602192792808293,0.43117373890497973,0.014848189023103198
KCN,global,FSH_IAV_global,37,FSH,iav,0.4343646308245484,0.4196981375156376,0.014666493308910789
jmaxhd,global,FSH_IAV_global,38,FSH,iav,0.4186633014707237,0.43285955041001933,0.014196248939295608
rholnir,global,FSH_IAV_global,39,FSH,iav,0.4352712881961184,0.4213928838631771,0.013878404332941296
baseflow_scalar,global,FSH_IAV_global,40,FSH,iav,0.43611497357139684,0.4229252367790276,0.013189736792369233
theta_psii,global,FSH_IAV_global,41,FSH,iav,0.43155386519992295,0.4437532549479191,0.01219938974799617
tau_l1,global,FSH_IAV_global,42,FSH,iav,0.4302174928159098,0.44172481238536715,0.01150731956945733
ndays_on,global,FSH_IAV_global,43,FSH,iav,0.42874539551097945,0.43940920625810015,0.010663810747120694
lmrha,global,FSH_IAV_global,44,FSH,iav,0.43010075992514274,0.4403559251199896,0.010255165194846871
pot_hmn_ign_counts_alpha,global,FSH_IAV_global,45,FSH,iav,0.42914717280207004,0.4386661461954204,0.009518973393350338
rstem,global,FSH_IAV_global,46,FSH,iav,0.43498702933255595,0.4257265927908519,0.009260436541704054
sand_pf,global,FSH_IAV_global,47,FSH,iav,0.4392321319625288,0.44845120455882537,0.009219072596296563
rootprof_beta,global,FSH_IAV_global,48,FSH,iav,0.4382332777727642,0.42964161922258226,0.008591658550181958
rholvis,global,FSH_IAV_global,49,FSH,iav,0.4264432782215394,0.43455142931974083,0.008108151098201455
slatop,global,FSH_IAV_global,50,FSH,iav,0.4338175008513098,0.4258174986211745,0.008000002230135306
slopebeta,global,FSH_IAV_global,51,FSH,iav,0.43878397231718524,0.43117077426620704,0.007613198050978209
tkd_sand,global,FSH_IAV_global,52,FSH,iav,0.43738705866103195,0.4298400520806727,0.007547006580359228
om_frac_sf,global,FSH_IAV_global,53,FSH,iav,0.43656202675853956,0.42916247425568144,0.00739955250285812
csoilc,global,FSH_IAV_global,54,FSH,iav,0.42688405069229673,0.43424808158130856,0.00736403088901183
wind_snowcompact_fact,global,FSH_IAV_global,55,FSH,iav,0.43117373890497973,0.43850511999247854,0.007331381087498812
cc_other,global,FSH_IAV_global,56,FSH,iav,0.4300441419859682,0.43725319403557134,0.0072090520496031485
kcha,global,FSH_IAV_global,57,FSH,iav,0.4435541405217094,0.4363997055851079,0.007154434936601506
tau_cwd,global,FSH_IAV_global,58,FSH,iav,0.42960955696278996,0.4366106748513322,0.007001117888542241
a_coef,global,FSH_IAV_global,59,FSH,iav,0.4379388623852878,0.43117373890497973,0.006765123480308055
tau_s2,global,FSH_IAV_global,60,FSH,iav,0.4344225082098158,0.42772564537018143,0.006696862839634388
jmax25top_sf,global,FSH_IAV_global,61,FSH,iav,0.43339551107759994,0.4400261222825425,0.006630611204942571
tpuha,global,FSH_IAV_global,62,FSH,iav,0.43154473184655684,0.43811125383011307,0.006566521983556228
cc_dstem,global,FSH_IAV_global,63,FSH,iav,0.43558750150439524,0.42911419821300184,0.006473303291393395
rf_l1s1_bgc,global,FSH_IAV_global,64,FSH,iav,0.4383707884424771,0.43191335357695493,0.006457434865522194
jmaxha,global,FSH_IAV_global,65,FSH,iav,0.4308607213221797,0.4373168039107429,0.006456082588563228
fbw,global,FSH_IAV_global,66,FSH,iav,0.42527517066997095,0.431502371443284,0.0062272007733130685
q10_mr,global,FSH_IAV_global,67,FSH,iav,0.43129739987158383,0.425111583786364,0.006185816085219842
cmb_cmplt_fact_cwd,global,FSH_IAV_global,68,FSH,iav,0.4378923875066515,0.4317802564593517,0.006112131047299796
wind_min,global,FSH_IAV_global,69,FSH,iav,0.43003353024176716,0.43607852070227554,0.0060449904605083815
pc,global,FSH_IAV_global,70,FSH,iav,0.43117373890497973,0.4371402492899592,0.005966510384979473
xdrdt,global,FSH_IAV_global,71,FSH,iav,0.43023639407502307,0.43619196459809323,0.005955570523070164
