param_name,biome,criteria,rank,variable,measure,xmin,xmax,range
fun_cn_flex_b,global,EFLX_LH_TOT_MEAN_global,95,EFLX_LH_TOT,mean,39.17298488922502,39.24462789590773,0.07164300668271295
cc_other,global,EFLX_LH_TOT_MEAN_global,96,EFLX_LH_TOT,mean,39.248754649065795,39.178171449578244,0.07058319948755098
lwtop_ann,global,EFLX_LH_TOT_MEAN_global,97,EFLX_LH_TOT,mean,39.17265499020972,39.23730075558409,0.06464576537436528
wind_min,global,EFLX_LH_TOT_MEAN_global,98,EFLX_LH_TOT,mean,39.18579525751215,39.243779936678216,0.05798467916606853
ndays_off,global,EFLX_LH_TOT_MEAN_global,99,EFLX_LH_TOT,mean,39.181079551174655,39.238557683082405,0.057478131907750196
br_mr,global,EFLX_LH_TOT_MEAN_global,100,EFLX_LH_TOT,mean,39.23840349522009,39.18328393374519,0.05511956147490338
xdrdt,global,EFLX_LH_TOT_MEAN_global,101,EFLX_LH_TOT,mean,39.194304936128546,39.24882429105333,0.054519354924785546
ck,global,EFLX_LH_TOT_MEAN_global,102,EFLX_LH_TOT,mean,39.180728583744774,39.234692038472154,0.05396345472738062
rhosvis,global,EFLX_LH_TOT_MEAN_global,103,EFLX_LH_TOT,mean,39.23590807955383,39.18504260359926,0.05086547595457347
tau_cwd,global,EFLX_LH_TOT_MEAN_global,104,EFLX_LH_TOT,mean,39.24189995532222,39.19223886861409,0.0496610867081273
rf_l1s1_bgc,global,EFLX_LH_TOT_MEAN_global,105,EFLX_LH_TOT,mean,39.15971221286462,39.20774628779166,0.04803407492703826
ignition_efficiency,global,EFLX_LH_TOT_MEAN_global,106,EFLX_LH_TOT,mean,39.231353375703755,39.187811309933444,0.0435420657703105
denitrif_nitrateconc_exponent,global,EFLX_LH_TOT_MEAN_global,107,EFLX_LH_TOT,mean,39.20987710718208,39.253101479144675,0.04322437196259443
enzyme_turnover_daily,global,EFLX_LH_TOT_MEAN_global,108,EFLX_LH_TOT,mean,39.174096446865626,39.215540395343496,0.041443948477869696
tau_l1,global,EFLX_LH_TOT_MEAN_global,109,EFLX_LH_TOT,mean,39.233658719676974,39.193978988993045,0.03967973068392894
rf_l2s1_bgc,global,EFLX_LH_TOT_MEAN_global,110,EFLX_LH_TOT,mean,39.17210937382485,39.21002911167209,0.03791973784723979
denitrif_respiration_exponent,global,EFLX_LH_TOT_MEAN_global,111,EFLX_LH_TOT,mean,39.20471565275152,39.24194289726761,0.037227244516095936
akn_active,global,EFLX_LH_TOT_MEAN_global,112,EFLX_LH_TOT,mean,39.19601651253678,39.232879865625236,0.03686335308845656
cc_leaf,global,EFLX_LH_TOT_MEAN_global,113,EFLX_LH_TOT,mean,39.22807114354696,39.192055241628296,0.03601590191866677
tau_s3,global,EFLX_LH_TOT_MEAN_global,114,EFLX_LH_TOT,mean,39.22176669675558,39.18580580879815,0.03596088795742958
zsno,global,EFLX_LH_TOT_MEAN_global,115,EFLX_LH_TOT,mean,39.283726044933985,39.249554860511935,0.034171184422049805
tausnir,global,EFLX_LH_TOT_MEAN_global,116,EFLX_LH_TOT,mean,39.22989261032,39.19643878010211,0.03345383021788706
ndays_on,global,EFLX_LH_TOT_MEAN_global,117,EFLX_LH_TOT,mean,39.22906652899336,39.19862387420112,0.030442654792238955
cc_dstem,global,EFLX_LH_TOT_MEAN_global,118,EFLX_LH_TOT,mean,39.1954282608792,39.22560785040213,0.030179589522930428
fun_cn_flex_a,global,EFLX_LH_TOT_MEAN_global,119,EFLX_LH_TOT,mean,39.19697222795316,39.2248437807162,0.02787155276303821
rf_l3s2_bgc,global,EFLX_LH_TOT_MEAN_global,120,EFLX_LH_TOT,mean,39.195163002742525,39.221796368578154,0.02663336583562881
minrelh,global,EFLX_LH_TOT_MEAN_global,121,EFLX_LH_TOT,mean,39.219768883459125,39.19358697804131,0.026181905417814733
zlnd,global,EFLX_LH_TOT_MEAN_global,122,EFLX_LH_TOT,mean,39.24015155282468,39.217059293813136,0.023092259011541216
snow_canopy_storage_scalar,global,EFLX_LH_TOT_MEAN_global,123,EFLX_LH_TOT,mean,39.19594994477252,39.21844270549677,0.022492760724247773
kp25ratio,global,EFLX_LH_TOT_MEAN_global,124,EFLX_LH_TOT,mean,39.195060725491025,39.216902297833784,0.021841572342758298
flivewd,global,EFLX_LH_TOT_MEAN_global,125,EFLX_LH_TOT,mean,39.2214210660841,39.201003354954636,0.020417711129461225
cmb_cmplt_fact_litter,global,EFLX_LH_TOT_MEAN_global,126,EFLX_LH_TOT,mean,39.22271297874715,39.20290662927635,0.019806349470798068
prh30,global,EFLX_LH_TOT_MEAN_global,127,EFLX_LH_TOT,mean,39.20117030442685,39.2208878029968,0.0197174985699462
om_frac_sf,global,EFLX_LH_TOT_MEAN_global,128,EFLX_LH_TOT,mean,39.20996592689095,39.22914949642261,0.019183569531655564
fm_other,global,EFLX_LH_TOT_MEAN_global,129,EFLX_LH_TOT,mean,39.220950525142264,39.20209041872669,0.01886010641557334
tau_s2,global,EFLX_LH_TOT_MEAN_global,130,EFLX_LH_TOT,mean,39.22302005756534,39.204808905593794,0.0182111519715491
wind_snowcompact_fact,global,EFLX_LH_TOT_MEAN_global,131,EFLX_LH_TOT,mean,39.20921347250218,39.22726133343603,0.01804786093385502
lmrse,global,EFLX_LH_TOT_MEAN_global,132,EFLX_LH_TOT,mean,39.00451448307615,38.98709680921693,0.017417673859220884
freelivfix_intercept,global,EFLX_LH_TOT_MEAN_global,133,EFLX_LH_TOT,mean,39.205132300925044,39.221634705218285,0.016502404293241568
FR,global,EFLX_LH_TOT_MEAN_global,134,EFLX_LH_TOT,mean,39.212721530013454,39.22922092351096,0.0164993934975044
n_melt_coef,global,EFLX_LH_TOT_MEAN_global,135,EFLX_LH_TOT,mean,39.225161803479864,39.209136441545496,0.016025361934367766
ekn_active,global,EFLX_LH_TOT_MEAN_global,136,EFLX_LH_TOT,mean,39.20850544967993,39.22442542555514,0.01591997587520666
tausvis,global,EFLX_LH_TOT_MEAN_global,137,EFLX_LH_TOT,mean,39.22100748341495,39.207387003974766,0.013620479440184852
fm_leaf,global,EFLX_LH_TOT_MEAN_global,138,EFLX_LH_TOT,mean,39.22040628962826,39.20788247671966,0.012523812908597165
mu,global,EFLX_LH_TOT_MEAN_global,139,EFLX_LH_TOT,mean,39.20940158003173,39.22177526415783,0.012373684126096407
lai_dl,global,EFLX_LH_TOT_MEAN_global,140,EFLX_LH_TOT,mean,39.20921347250218,39.221143684821875,0.011930212319697375
luna_theta_cj,global,EFLX_LH_TOT_MEAN_global,141,EFLX_LH_TOT,mean,39.217383239112316,39.20601396820477,0.011369270907543694
csol_sand,global,EFLX_LH_TOT_MEAN_global,142,EFLX_LH_TOT,mean,39.21674709103168,39.20552735247916,0.011219738552519232
akc_active,global,EFLX_LH_TOT_MEAN_global,143,EFLX_LH_TOT,mean,39.21681915489395,39.2066527577726,0.010166397121345483
zetamaxstable,global,EFLX_LH_TOT_MEAN_global,144,EFLX_LH_TOT,mean,39.23759552050744,39.227559923525,0.010035596982440609
fm_droot,global,EFLX_LH_TOT_MEAN_global,145,EFLX_LH_TOT,mean,39.204533984866416,39.214454433834256,0.009920448967839945
rf_s2s1_bgc,global,EFLX_LH_TOT_MEAN_global,146,EFLX_LH_TOT,mean,39.20921347250218,39.21912395099692,0.009910478494738584
a_coef,global,EFLX_LH_TOT_MEAN_global,147,EFLX_LH_TOT,mean,39.219050784011976,39.20921347250218,0.009837311509798496
som_diffus,global,EFLX_LH_TOT_MEAN_global,148,EFLX_LH_TOT,mean,39.21805987181139,39.20865862142614,0.009401250385252524
fun_cn_flex_c,global,EFLX_LH_TOT_MEAN_global,149,EFLX_LH_TOT,mean,39.216954837269675,39.20772911365235,0.009225723617326764
accum_factor,global,EFLX_LH_TOT_MEAN_global,150,EFLX_LH_TOT,mean,39.20921347250218,39.2180089695819,0.008795497079724157
cmb_cmplt_fact_cwd,global,EFLX_LH_TOT_MEAN_global,151,EFLX_LH_TOT,mean,39.20548655718231,39.2132353113848,0.007748754202488328
snowcan_unload_temp_fact,global,EFLX_LH_TOT_MEAN_global,152,EFLX_LH_TOT,mean,39.21741264043182,39.2097564385327,0.007656201899116866
snowcan_unload_wind_fact,global,EFLX_LH_TOT_MEAN_global,153,EFLX_LH_TOT,mean,39.21386244779951,39.20629433007687,0.007568117722634327
lfuel,global,EFLX_LH_TOT_MEAN_global,154,EFLX_LH_TOT,mean,39.20755998531336,39.21482805335391,0.007268068040552578
tkm_om,global,EFLX_LH_TOT_MEAN_global,155,EFLX_LH_TOT,mean,39.20715403845752,39.21433468270233,0.007180644244812129
cn_s3_bgc,global,EFLX_LH_TOT_MEAN_global,156,EFLX_LH_TOT,mean,39.20921347250218,39.21593663430134,0.0067231617991652115
denitrif_nitrateconc_coefficient,global,EFLX_LH_TOT_MEAN_global,157,EFLX_LH_TOT,mean,39.21615580468465,39.20995174763302,0.006204057051625966
rho_max,global,EFLX_LH_TOT_MEAN_global,158,EFLX_LH_TOT,mean,39.209992093475115,39.2161664978258,0.006174404350687723
z_dl,global,EFLX_LH_TOT_MEAN_global,159,EFLX_LH_TOT,mean,39.20805725580918,39.214192326617116,0.006135070807935961
Q10,global,EFLX_LH_TOT_MEAN_global,160,EFLX_LH_TOT,mean,39.2113813229032,39.21636573532919,0.00498441242599057
LF,global,EFLX_LH_TOT_MEAN_global,161,EFLX_LH_TOT,mean,39.21050636314324,39.21542404076106,0.004917677617818583
a_exp,global,EFLX_LH_TOT_MEAN_global,162,EFLX_LH_TOT,mean,39.20921347250218,39.21351944537666,0.004305972874483643
tkd_sand,global,EFLX_LH_TOT_MEAN_global,163,EFLX_LH_TOT,mean,39.214499313886726,39.210357351428954,0.004141962457772763
rf_s2s3_bgc,global,EFLX_LH_TOT_MEAN_global,164,EFLX_LH_TOT,mean,39.208763559193066,39.212798561289034,0.0040350020959678545
wood_density,global,EFLX_LH_TOT_MEAN_global,165,EFLX_LH_TOT,mean,39.21281229079048,39.209144973943026,0.0036673168474550266
